size for secuential search
100;1000;10000;100000;1000000;10000000;10000000;100000000;1000000000;
7.15e-07;2.602e-06;5.2868e-05;0.000307353;0.00268051;0.0277417;0.274437;2.65053;
8.62e-07;2.452e-06;6.2516e-05;0.00031355;0.00256671;0.0259273;0.261478;2.63811;
8.69e-07;2.472e-06;6.2263e-05;0.000313286;0.00253544;0.025886;0.262025;2.66062;
7.46e-07;2.465e-06;6.207e-05;0.000312385;0.00259271;0.0259273;0.26082;2.62273;
6.79e-07;2.461e-06;6.2094e-05;0.00031418;0.00253271;0.025503;0.257825;2.59788;
6.69e-07;2.459e-06;6.1608e-05;0.000314139;0.00253282;0.0257977;0.255978;2.60393;
8.18e-07;2.475e-06;6.1894e-05;0.000313815;0.0025327;0.0255396;0.256526;2.59713;
6.81e-07;2.466e-06;6.1537e-05;0.000313368;0.00256678;0.0255055;0.256188;2.59981;
6.71e-07;2.464e-06;6.2257e-05;0.000312646;0.00253801;0.0254712;0.256284;2.60042;
7.53e-07;2.462e-06;6.2471e-05;0.000316387;0.00261306;0.0255133;0.257251;2.59792;
5.76e-07;2.443e-06;6.2153e-05;0.000312572;0.00253577;0.02544;0.256891;2.60137;
8.86e-07;2.475e-06;6.1901e-05;0.000312894;0.00253285;0.0256018;0.256438;2.59702;
1.083e-06;2.477e-06;6.2152e-05;0.000298902;0.00253265;0.025511;0.256595;2.59981;
7.51e-07;2.44e-06;6.2693e-05;0.000313655;0.00253539;0.0255524;0.256827;2.60074;
7.33e-07;2.478e-06;6.1657e-05;0.000315206;0.00256417;0.0257635;0.256195;2.5994;
6.47e-07;2.46e-06;6.2144e-05;0.000312853;0.00256952;0.0255524;0.256741;2.60216;
8.07e-07;2.456e-06;6.1636e-05;0.000313412;0.00253541;0.025602;0.256647;2.60231;
7.6e-07;2.432e-06;6.1961e-05;0.000311031;0.00253556;0.0256148;0.25685;2.60026;
7.95e-07;2.508e-06;6.1793e-05;0.000312889;0.00253292;0.0255864;0.256359;2.59823;
7.03e-07;2.465e-06;6.2325e-05;0.000300773;0.00253811;0.0258653;0.256161;2.59983;
7.7e-07;2.473e-06;6.1738e-05;0.000312555;0.00253301;0.0255551;0.256318;2.60034;
7.13e-07;2.494e-06;6.1908e-05;0.000311797;0.00253835;0.0254507;0.262036;2.60014;
1.041e-06;2.459e-06;6.1939e-05;0.000314755;0.00253542;0.0254222;0.256572;2.60143;
6.58e-07;2.48e-06;6.2189e-05;0.000313259;0.00256687;0.0255106;0.25625;2.59645;
7.76e-07;2.485e-06;6.1879e-05;0.000312178;0.00253539;0.0255133;0.256299;2.60475;
6.78e-07;2.461e-06;6.2035e-05;0.000313038;0.00253549;0.0254327;0.256646;2.59522;
6.1e-07;2.453e-06;6.191e-05;0.00031219;0.00253543;0.0257661;0.256276;2.60073;
6.59e-07;2.477e-06;6.2218e-05;0.000311056;0.00254059;0.0255186;0.25648;2.59445;
7.07e-07;2.5e-06;6.2051e-05;0.000311322;0.00253534;0.0254899;0.257257;2.59525;
5.75e-07;2.0056e-05;4.8139e-05;0.000325926;0.00296052;0.0255248;0.256256;2.59684;
6.94e-07;2.472e-06;6.1974e-05;0.000312815;0.00253831;0.0255001;0.256529;2.60212;
7.97e-07;2.62e-06;4.7922e-05;0.000322835;0.0025461;0.0257584;0.256721;2.60165;
6.9e-07;2.47e-06;6.2206e-05;0.000312892;0.0025355;0.0254247;0.257171;2.59484;
8.95e-07;2.628e-06;6.3275e-05;0.000371539;0.00253738;0.025519;0.25628;2.59885;
7.5e-07;2.433e-06;6.2145e-05;0.000311653;0.00253801;0.0255185;0.256169;2.62318;
8.04e-07;2.0146e-05;4.7733e-05;0.000324206;0.0025796;0.0255265;0.256993;2.59889;
9.85e-07;2.484e-06;6.2224e-05;0.000314867;0.0025354;0.0254612;0.256329;2.60733;
7.92e-07;2.63e-06;4.8309e-05;0.000341254;0.00263922;0.0254241;0.256462;2.60658;
7.27e-07;2.448e-06;6.1956e-05;0.00031795;0.00256394;0.0260999;0.256146;2.59525;
6.24e-07;2.487e-06;6.2002e-05;0.000346629;0.00253791;0.0257271;0.256294;2.59996;
6.78e-07;2.479e-06;6.2378e-05;0.000314079;0.00253442;0.0260558;0.256069;2.59928;
7.11e-07;2.446e-06;6.1456e-05;0.000313683;0.00259564;0.0257269;0.260873;2.61028;
7.37e-07;2.48e-06;6.2074e-05;0.000312754;0.00253291;0.0257426;0.256273;2.59533;
6.06e-07;2.466e-06;6.224e-05;0.00031167;0.00253823;0.0257321;0.256232;2.59808;
6.78e-07;2.479e-06;6.2051e-05;0.000312014;0.00253297;0.0256621;0.256117;2.59669;
8.17e-07;2.465e-06;6.1931e-05;0.000317603;0.00257985;0.0257871;0.255989;2.59702;
6.96e-07;2.455e-06;6.2479e-05;0.00031346;0.00254104;0.025523;0.256402;2.59586;
9.54e-07;2.453e-06;6.168e-05;0.000312738;0.00253293;0.0255317;0.262865;2.59791;
7.03e-07;2.451e-06;6.1868e-05;0.000313073;0.00256411;0.0254743;0.25786;2.75383;
8.41e-07;2.473e-06;6.1869e-05;0.000311992;0.00259519;0.025904;0.261533;2.62776;
7.26e-07;2.475e-06;6.1931e-05;0.000316197;0.00253516;0.0256359;0.256294;2.59727;
9.48e-07;2.435e-06;6.1729e-05;0.000313027;0.00258514;0.025529;0.25672;2.59659;
6.98e-07;2.472e-06;6.1544e-05;0.000316102;0.00253528;0.0254769;0.256338;2.60634;
7.07e-07;2.438e-06;6.2371e-05;0.000316449;0.00253567;0.0254923;0.256495;2.59438;
5.67e-07;2.613e-06;4.8283e-05;0.000319529;0.0025494;0.0256723;0.256847;2.59482;
6.13e-07;2.467e-06;6.2414e-05;0.00031327;0.00253267;0.0269487;0.256082;2.60794;
1.8225e-05;2.63e-06;4.8208e-05;0.000324913;0.00254604;0.0255424;0.257083;2.59424;
6.51e-07;2.483e-06;6.1425e-05;0.000316132;0.00253542;0.0255447;0.256477;2.60273;
1.8156e-05;2.605e-06;4.833e-05;0.000323433;0.00254898;0.025524;0.257125;2.60117;
8.09e-07;2.491e-06;6.1968e-05;0.000312794;0.00256415;0.0259826;0.256072;2.60356;
7.85e-07;2.449e-06;6.1989e-05;0.000312366;0.00256923;0.0257742;0.256253;2.60002;
6.47e-07;2.461e-06;6.2518e-05;0.000313769;0.00256414;0.0258837;0.255825;2.60612;
5.75e-07;2.498e-06;6.2201e-05;0.000313516;0.00256405;0.0255837;0.256192;2.60529;
7.34e-07;2.0171e-05;4.7864e-05;0.00033517;0.00262659;0.0256663;0.256323;2.59689;
7.57e-07;2.476e-06;6.198e-05;0.000312145;0.00253535;0.0254507;0.257129;2.5959;
1.002e-06;2.621e-06;4.895e-05;0.000301133;0.00267416;0.0259777;0.256022;2.59611;
5.93e-07;2.476e-06;6.2083e-05;0.000313083;0.00253535;0.0254376;0.25622;2.59817;
1.155e-06;2.0081e-05;4.8387e-05;0.000368795;0.00253682;0.0255945;0.256647;2.6075;
6.98e-07;2.49e-06;6.1934e-05;0.000313431;0.002538;0.0255158;0.25624;2.61247;
1.106e-06;2.478e-06;6.2106e-05;0.000311961;0.00282567;0.0256187;0.256358;2.59648;
8.27e-07;2.501e-06;6.1704e-05;0.000311723;0.00253267;0.0255489;0.256629;2.59374;
7.53e-07;2.45e-06;6.2054e-05;0.000311388;0.00253547;0.0258967;0.256785;2.59663;
5.89e-07;2.469e-06;6.2132e-05;0.000313482;0.00253549;0.0255211;0.256313;2.60096;
6.67e-07;2.626e-06;4.8686e-05;0.000368132;0.00270363;0.0258131;0.258244;2.59952;
5.85e-07;2.473e-06;6.2147e-05;0.000312359;0.00253542;0.0255524;0.2566;2.60028;
8.56e-07;2.614e-06;6.3092e-05;0.000366698;0.00256907;0.0256151;0.256419;2.61668;
7.96e-07;2.467e-06;6.1858e-05;0.000313572;0.00253565;0.0254533;0.259982;2.59752;
6.42e-07;2.628e-06;6.3107e-05;0.000303623;0.00257948;0.0255969;0.25645;2.60096;
7.01e-07;2.473e-06;6.212e-05;0.000312951;0.00256427;0.0255709;0.256297;2.60558;
8.38e-07;2.49e-06;6.1732e-05;0.000313509;0.00253831;0.0254453;0.256654;2.60005;
7.48e-07;2.458e-06;6.1821e-05;0.000298947;0.00253291;0.0255707;0.256867;2.5984;
6.65e-07;2.448e-06;6.1814e-05;0.000313251;0.00259816;0.0254977;0.256641;2.5966;
5.67e-07;2.463e-06;6.1796e-05;0.000312411;0.00253592;0.0255548;0.256748;2.607;
7.39e-07;2.467e-06;6.2082e-05;0.00031354;0.00253547;0.0255576;0.256733;2.61161;
7.99e-07;2.494e-06;6.2142e-05;0.000313282;0.00254055;0.0254769;0.257899;2.5982;
6.87e-07;2.439e-06;6.2184e-05;0.000337461;0.00277269;0.0254865;0.256621;2.59738;
7.05e-07;2.475e-06;6.2008e-05;0.000315016;0.0025381;0.025495;0.266384;2.92875;
6.81e-07;2.466e-06;6.186e-05;0.000313428;0.00263183;0.0272004;0.288427;2.68197;
7.74e-07;2.456e-06;6.1965e-05;0.000314841;0.00257978;0.0263411;0.286025;2.79333;
7.13e-07;2.48e-06;6.2029e-05;0.000312635;0.00266821;0.0262083;0.261734;2.6383;
7.6e-07;2.469e-06;4.6858e-05;0.000312226;0.00256136;0.0258523;0.257806;2.86297;
7.79e-07;2.624e-06;4.5627e-05;0.000299737;0.00297739;0.0287912;0.286898;2.71588;
6.01e-07;2.471e-06;6.215e-05;0.000314559;0.00256342;0.0284131;0.263023;2.64348;
6.87e-07;2.635e-06;4.8459e-05;0.000344253;0.00267257;0.0255754;0.256467;2.60647;
7.54e-07;2.458e-06;6.2252e-05;0.000313856;0.00253537;0.0255079;0.256319;2.59218;
5.95e-07;2.492e-06;6.2015e-05;0.000321195;0.00253275;0.0257456;0.256046;2.59663;
9.95e-07;2.443e-06;6.2479e-05;0.000314112;0.00256403;0.0257039;0.255922;2.59576;
6.35e-07;2.476e-06;6.2204e-05;0.000300385;0.00256427;0.0257114;0.256073;2.59236;
1.056e-06;2.456e-06;6.1863e-05;0.000312159;0.00262942;0.0257297;0.256049;2.59618;
6.61e-07;2.47e-06;6.1788e-05;0.000312645;0.00255707;0.0257946;0.256002;2.59511;
7.23e-07;2.457e-06;6.2116e-05;0.000313297;0.00256679;0.0255498;0.257111;2.59669;
5.77e-07;2.45e-06;6.2179e-05;0.000301155;0.00264755;0.0256847;0.256252;2.5959;
7.27e-07;2.453e-06;6.2037e-05;0.000312549;0.00253799;0.025568;0.256191;2.59189;
7.04e-07;2.491e-06;6.1727e-05;0.000313433;0.00253535;0.0255315;0.263585;2.60036;
7.67e-07;2.476e-06;6.2017e-05;0.000303584;0.00253269;0.0254901;0.256855;2.59639;
8e-07;2.477e-06;6.2108e-05;0.000313467;0.00253551;0.0254741;0.256136;2.59756;
6.83e-07;2.437e-06;6.215e-05;0.000315995;0.00279276;0.0254869;0.25616;2.59701;
7.93e-07;2.467e-06;6.2649e-05;0.000313709;0.00253826;0.0257636;0.257379;2.59456;
6.24e-07;2.594e-06;4.8312e-05;0.00032496;0.00258488;0.0259491;0.256677;2.59737;
7.51e-07;2.46e-06;6.2608e-05;0.000313482;0.00253301;0.0265202;0.257135;2.5938;
6.87e-07;2.466e-06;6.2413e-05;0.000313694;0.00258501;0.0259175;0.255953;2.59826;
7.5e-07;2.47e-06;6.2076e-05;0.000315725;0.00253284;0.0258681;0.25648;2.59212;
6.73e-07;2.446e-06;6.184e-05;0.000314684;0.00256416;0.0257951;0.255838;2.59137;
1.024e-06;2.465e-06;6.1845e-05;0.000299327;0.00256385;0.025529;0.255137;2.59224;
6.52e-07;2.452e-06;6.1452e-05;0.000312913;0.00253553;0.0254664;0.255268;2.58739;
6.65e-07;2.47e-06;6.1919e-05;0.000313715;0.00253549;0.0254301;0.255322;2.5968;
1.8267e-05;2.654e-06;4.8105e-05;0.000295808;0.00259756;0.0254818;0.258309;2.58594;
1.063e-06;2.484e-06;6.1955e-05;0.00031194;0.00253549;0.025422;0.257338;2.58548;
7.89e-07;2.609e-06;4.8283e-05;0.000281773;0.00257996;0.0254269;0.255646;2.58318;
8.06e-07;2.478e-06;6.1942e-05;0.000312836;0.0025331;0.0255995;0.255374;2.59247;
8.31e-07;2.617e-06;4.8422e-05;0.000338852;0.00257499;0.0254743;0.255293;2.58137;
6.64e-07;2.472e-06;6.1619e-05;0.000312853;0.00253538;0.0254688;0.255216;2.58463;
9.28e-07;2.457e-06;6.1916e-05;0.000312219;0.00253551;0.0254347;0.259001;2.70399;
8.78e-07;2.706e-06;4.5948e-05;0.000293938;0.00266234;0.0265995;0.271198;2.64817;
7.44e-07;2.525e-06;6.217e-05;0.000314923;0.00253543;0.02544;0.255267;2.59046;
6.75e-07;2.471e-06;6.2181e-05;0.000311397;0.00253268;0.0254587;0.255619;2.58159;
7.68e-07;2.45e-06;6.1979e-05;0.000313413;0.00253553;0.025409;0.255606;2.58445;
7.53e-07;2.462e-06;6.1941e-05;0.000312964;0.00253543;0.0254404;0.255314;2.58224;
5.98e-07;2.449e-06;6.1902e-05;0.000312505;0.00253272;0.0254457;0.255371;2.58294;
7.63e-07;2.474e-06;6.1825e-05;0.000313159;0.00256684;0.0254404;0.255226;2.58693;
1.8915e-05;2.68e-06;4.5564e-05;0.000326106;0.00253559;0.0254535;0.257583;2.58383;
7.59e-07;2.469e-06;6.4344e-05;0.000313207;0.00253296;0.0254508;0.255361;2.58734;
7.3e-07;2.466e-06;6.2304e-05;0.000311212;0.00256394;0.0255523;0.255518;2.581;
6.04e-07;2.471e-06;6.1928e-05;0.000312931;0.00253284;0.0254533;0.256096;2.5818;
6.67e-07;2.471e-06;6.2015e-05;0.000312571;0.00253556;0.0254351;0.255257;2.58753;
6.61e-07;2.469e-06;6.1576e-05;0.00031257;0.00253814;0.0274675;0.25898;2.58215;
7.54e-07;2.482e-06;6.2206e-05;0.000311679;0.0025355;0.0254194;0.25639;2.60711;
7.49e-07;2.448e-06;6.2251e-05;0.000313681;0.00253297;0.02543;0.255199;2.58975;
9.1e-07;2.469e-06;6.1871e-05;0.000314169;0.00253293;0.0255156;0.257001;2.59599;
6.88e-07;2.472e-06;6.1798e-05;0.00031571;0.00253256;0.0255918;0.255287;2.58153;
6.27e-07;2.469e-06;6.1994e-05;0.000312808;0.00256436;0.0255316;0.255308;2.58499;
6.9e-07;2.474e-06;6.1911e-05;0.000313402;0.00254077;0.0254532;0.255414;2.58306;
7.36e-07;2.474e-06;6.2507e-05;0.000311401;0.00253254;0.0256179;0.255421;2.58506;
5.97e-07;1.9917e-05;4.8143e-05;0.000306333;0.0025997;0.0254979;0.255643;2.58483;
6.16e-07;2.455e-06;6.184e-05;0.000312974;0.00253543;0.0254532;0.25557;2.59302;
7.37e-07;2.481e-06;6.1869e-05;0.000320547;0.00253254;0.0266349;0.25591;2.59336;
6.73e-07;2.464e-06;6.1749e-05;0.000313235;0.00253545;0.025456;0.255245;2.58645;
6.71e-07;2.454e-06;6.1832e-05;0.000312228;0.00253012;0.025487;0.255223;2.58714;
7.45e-07;2.453e-06;6.2591e-05;0.000307787;0.00257283;0.0257265;0.255374;2.58277;
8.34e-07;2.429e-06;6.2244e-05;0.000311645;0.00256427;0.0255884;0.256715;2.59024;
6.96e-07;2.463e-06;6.2441e-05;0.000313487;0.00253554;0.0254867;0.255662;2.58546;
6.44e-07;2.437e-06;6.241e-05;0.000311015;0.00259802;0.0254993;0.255461;2.58598;
8.76e-07;2.461e-06;6.2631e-05;0.000310745;0.0025355;0.0254707;0.255229;2.58231;
6.52e-07;2.468e-06;6.1718e-05;0.000312566;0.00253526;0.0254762;0.255043;2.58166;
6.89e-07;2.461e-06;6.2095e-05;0.000312024;0.00253261;0.0265588;0.256033;2.58179;
6.3e-07;2.451e-06;6.1668e-05;0.000315306;0.00253274;0.0255547;0.255239;2.58751;
5.84e-07;2.634e-06;4.8205e-05;0.000365977;0.00256569;0.0256249;0.255718;2.58251;
7e-07;2.444e-06;6.194e-05;0.000300506;0.00256388;0.0254296;0.25562;2.5848;
6.93e-07;2.628e-06;4.791e-05;0.000320391;0.00254861;0.0255102;0.255911;2.61036;
8.78e-07;2.683e-06;4.0167e-05;0.000284662;0.00275041;0.0263997;0.261372;2.61472;
8.02e-07;2.486e-06;6.1908e-05;0.000311808;0.00253298;0.0254659;0.255122;2.59384;
7.83e-07;2.479e-06;6.1755e-05;0.000313628;0.00253259;0.0254974;0.255166;2.66842;
1e-06;2.493e-06;4.5307e-05;0.000313395;0.00256065;0.0265232;0.261088;2.60938;
6.61e-07;2.459e-06;4.4431e-05;0.000312776;0.00253354;0.0270859;0.260865;2.59524;
9.13e-07;2.852e-06;3.0554e-05;0.000309718;0.00279293;0.0264145;0.261005;2.59207;
9.57e-07;2.496e-06;6.259e-05;0.000317947;0.00253436;0.0254632;0.2576;2.60155;
1.147e-06;2.472e-06;6.2102e-05;0.00031202;0.00253285;0.0255729;0.25745;2.57223;
7e-07;2.454e-06;6.1916e-05;0.000313018;0.00253291;0.0254188;0.255271;2.567;
1.01e-06;2.458e-06;6.1962e-05;0.000312556;0.00254079;0.0254214;0.255365;2.57699;
6.93e-07;2.458e-06;6.1838e-05;0.00031472;0.0025695;0.026566;0.257261;2.64251;
9.41e-07;2.458e-06;8.3718e-05;0.000325007;0.0026866;0.0263828;0.266119;2.74121;
1.724e-06;2.772e-06;3.3098e-05;0.000328518;0.00310905;0.0278512;0.278334;2.88611;
9.31e-07;2.629e-06;5.0075e-05;0.000323675;0.00280092;0.0276761;0.271987;2.78661;
8.76e-07;2.785e-06;3.1633e-05;0.000321202;0.00280923;0.0269011;0.276923;2.81252;
9.14e-07;2.796e-06;2.8053e-05;0.000319126;0.00270747;0.0282661;0.28999;2.8019;
9e-07;2.485e-06;4.4696e-05;0.000312554;0.00257232;0.0262031;0.262764;2.81617;
8.55e-07;2.733e-06;2.6989e-05;0.000307893;0.00316341;0.0302392;0.276143;2.70732;
8.14e-07;2.452e-06;6.2169e-05;0.000311722;0.00258215;0.026149;0.260719;2.7456;
1.035e-06;2.612e-06;6.2789e-05;0.000365576;0.00296129;0.0276611;0.286546;2.68177;
1.272e-06;2.479e-06;6.2061e-05;0.000314331;0.0025822;0.0259634;0.260346;2.63028;
8.18e-07;2.478e-06;6.2496e-05;0.000313739;0.00253287;0.0254243;0.256519;2.59519;
1.083e-06;2.473e-06;6.1778e-05;0.000312507;0.00258236;0.025612;0.256197;2.59608;
7.7e-07;2.456e-06;6.1994e-05;0.00031286;0.00253297;0.0254789;0.256272;2.59386;
6.92e-07;2.447e-06;6.1815e-05;0.000315731;0.00253292;0.0255288;0.256123;2.59577;
6.8e-07;2.45e-06;6.201e-05;0.000313366;0.00253279;0.0254216;0.256256;2.59667;
7.02e-07;2.463e-06;6.1728e-05;0.000315441;0.00256434;0.0257215;0.256617;2.59568;
6.63e-07;2.443e-06;6.1895e-05;0.000315187;0.00253532;0.0257293;0.256225;2.6091;
7.07e-07;2.476e-06;6.2162e-05;0.000311954;0.00258244;0.0257841;0.256444;2.59563;
7.14e-07;2.484e-06;6.2019e-05;0.000313795;0.00261642;0.0257599;0.256178;2.59663;
7.55e-07;2.467e-06;6.2154e-05;0.000326308;0.00256389;0.0259095;0.256018;2.59206;
6.66e-07;2.618e-06;4.8057e-05;0.000364492;0.00253242;0.0258575;0.256912;2.59729;
7.98e-07;2.445e-06;6.1853e-05;0.000316152;0.00253275;0.0257215;0.257042;2.5979;
1.8172e-05;2.608e-06;4.8189e-05;0.000304852;0.00259971;0.0258151;0.256256;2.67629;
8.76e-07;2.443e-06;6.1962e-05;0.00031582;0.00253288;0.0262674;0.259696;2.6084;
7.15e-07;2.478e-06;6.166e-05;0.000312229;0.00256659;0.0256355;0.256231;2.59193;
6.91e-07;2.457e-06;6.2016e-05;0.000312778;0.00253553;0.025539;0.256001;2.59564;
8.14e-07;2.49e-06;6.2102e-05;0.000312576;0.00253553;0.0255599;0.256179;2.59619;
6.71e-07;2.0235e-05;4.867e-05;0.000329048;0.00254744;0.0255759;0.257226;2.5906;
5.92e-07;2.457e-06;6.1854e-05;0.000315356;0.00259552;0.025534;0.257352;2.59655;
6.16e-07;2.606e-06;4.8774e-05;0.000322806;0.00284092;0.0255879;0.256953;2.5946;
7.79e-07;2.468e-06;6.2332e-05;0.000312992;0.0025668;0.0256644;0.259097;2.60771;
8.97e-07;2.813e-06;2.8003e-05;0.000302671;0.00261126;0.0255672;0.256359;2.59615;
8.27e-07;2.453e-06;6.1923e-05;0.000341603;0.00253104;0.0257296;0.260074;2.59843;
7.14e-07;2.627e-06;6.3044e-05;0.000338156;0.00260427;0.0259822;0.256972;2.59516;
1.196e-06;2.457e-06;6.1928e-05;0.000312474;0.00253283;0.0258026;0.256301;2.59444;
7.18e-07;2.458e-06;6.1646e-05;0.000312581;0.00259537;0.0257008;0.256076;2.59664;
8.58e-07;2.486e-06;6.2475e-05;0.000300606;0.00253296;0.0257531;0.256233;2.60264;
